movieId,title,genres
3211,"Cry in the Dark, A (1988)",Drama
3212,Born to Win,Drama
3213,Batman: Mask of the Phantasm,Animation|Children
3214,American Flyers,Drama
3215,Voyage of the Damned,Drama
3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
3217,"Star Is Born, A (1937)",Drama
3218,Poison,Drama
3219,Pacific Heights,Mystery|Thriller
3220,Night Tide,Drama
3221,"Draughtsman's Contract, The (1982)",Drama
3222,Carmen,Drama
3223,"Zed & Two Noughts, A (1985)",Drama
3224,Woman in the Dunes (Suna no onna),Drama
3225,Down to You,Comedy|Romance
3226,Hellhounds on My Trail,Documentary
3227,"Not Love, Just Frenzy (Más que amor, frenesí) (1996)",Comedy|Drama|Thriller
3228,Wirey Spindell,Comedy
3229,Another Man's Poison,Crime|Drama
3230,"Odessa File, The (1974)",Thriller
3231,"Saphead, The (1920)",Comedy
3232,Seven Chances,Comedy
3233,Smashing Time,Comedy
3234,Train Ride to Hollywood,Comedy|Fantasy|Musical
3235,Where the Buffalo Roam,Comedy
3236,Zachariah,Comedy|Musical|Western
3237,Kestrel's Eye (Falkens öga),Documentary
3238,Eye of the Beholder,Thriller
3239,Isn't She Great?,Comedy
3240,"Big Tease, The (1999)",Comedy
3241,"Cup, The (Phörpa) (1999)",Comedy
3242,Santitos,Comedy
3243,Encino Man,Comedy
3244,"Goodbye Girl, The (1977)",Comedy|Romance
3245,I Am Cuba (Soy Cuba/Ya Kuba),Drama
3246,Malcolm X,Drama
3247,Sister Act,Comedy|Crime
3248,Sister Act 2: Back in the Habit,Comedy
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
3250,Alive,Drama
3251,Agnes of God,Drama|Mystery
3252,Scent of a Woman,Drama
3253,Wayne's World,Comedy
3254,Wayne's World 2,Comedy
3255,"League of Their Own, A (1992)",Comedy|Drama
3256,Patriot Games,Action|Thriller
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
3258,Death Becomes Her,Comedy|Fantasy
3259,Far and Away,Adventure|Drama|Romance
3260,Howards End,Drama
3261,Singles,Comedy|Drama|Romance
3262,Twin Peaks: Fire Walk with Me,Crime|Drama|Mystery|Thriller
3263,White Men Can't Jump,Comedy|Drama
3264,Buffy the Vampire Slayer,Action|Comedy|Horror
3265,Hard-Boiled (Lat sau san taam),Action|Crime|Drama|Thriller
3266,Man Bites Dog (C'est arrivé près de chez vous),Comedy|Crime|Drama|Thriller
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
3268,Stop! Or My Mom Will Shoot,Action|Comedy
3269,Forever Young,Drama|Romance|Sci-Fi
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
3271,Of Mice and Men,Drama
3272,Bad Lieutenant,Crime|Drama
3273,Scream 3,Comedy|Horror|Mystery|Thriller
3274,Single White Female,Drama|Thriller
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
3276,Gun Shy,Comedy
3277,Beloved/Friend (a.k.a. Amigo/Amado) (Amic/Amat),Drama
3278,Gendernauts,Documentary
3279,Knockout,Action|Drama
3280,"Baby, The (1973)",Horror
3281,"Brandon Teena Story, The (1998)",Documentary
3282,Different for Girls,Comedy
3283,Minnie and Moskowitz,Action
3284,They Might Be Giants,Comedy|Mystery|Romance
3285,"Beach, The (2000)",Adventure|Drama
3286,Snow Day,Comedy
3287,"Tigger Movie, The (2000)",Animation|Children
3288,Cotton Mary,Drama
3289,Not One Less (Yi ge dou bu neng shao),Drama
3290,Soft Toilet Seats,Comedy
3291,Trois,Thriller
3292,"Big Combo, The (1955)",Film-Noir
3293,Conceiving Ada,Drama|Sci-Fi
3294,Eaten Alive,Horror
3295,Raining Stones,Drama
3296,To Sir with Love,Drama
3297,With Byrd at the South Pole,Documentary
3298,Boiler Room,Crime|Drama|Thriller
3299,Hanging Up,Comedy|Drama
3300,Pitch Black,Horror|Sci-Fi|Thriller
3301,"Whole Nine Yards, The (2000)",Comedy|Crime
3302,Beautiful People,Comedy
3303,Black Tar Heroin: The Dark End of the Street,Documentary
3304,Blue Collar,Crime|Drama
3305,Bluebeard,Film-Noir|Horror
3306,"Circus, The (1928)",Comedy
3307,City Lights,Comedy|Drama|Romance
3308,"Flamingo Kid, The (1984)",Comedy|Drama
3309,"Dog's Life, A (1918)",Comedy
3310,"Kid, The (1921)",Comedy|Drama
3311,"Man from Laramie, The (1955)",Western
3312,"McCullochs, The (1975)",Drama
3313,Class Reunion,Comedy
3314,"Big Trees, The (1952)",Action|Drama
3315,Happy Go Lovely,Musical
3316,Reindeer Games,Action|Thriller
3317,Wonder Boys,Comedy|Drama
3318,Deterrence,Drama|Thriller
3319,Judy Berlin,Drama
3320,Mifune's Last Song (Mifunes sidste sang),Comedy|Drama|Romance
3321,"Waiting Game, The (2000)",Comedy
3322,3 Strikes,Comedy
3323,Chain of Fools,Comedy|Crime
3324,Drowning Mona,Comedy
3325,"Next Best Thing, The (2000)",Comedy|Drama
3326,What Planet Are You From?,Comedy|Sci-Fi
3327,Beyond the Mat,Documentary
3328,Ghost Dog: The Way of the Samurai,Crime|Drama
3329,"Year My Voice Broke, The (1987)",Drama
3330,Splendor in the Grass,Drama|Romance
3331,My Tutor,Drama
3332,"Legend of Lobo, The (1962)",Adventure|Children
3333,"Killing of Sister George, The (1968)",Drama
3334,Key Largo,Crime|Drama|Film-Noir|Thriller
3335,Jail Bait,Crime|Drama
3336,It Happened Here,Drama|Fantasy|War
3337,I'll Never Forget What's'isname,Comedy|Drama
3338,For All Mankind,Documentary
3339,Cross of Iron,War
3340,Bride of the Monster,Horror|Sci-Fi
3341,Born Yesterday,Comedy
3342,Birdy,Drama|War
3343,And God Created Woman,Comedy|Drama|Romance
3344,Blood Feast,Horror
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children
3346,Color Me Blood Red,Horror
3347,Never Cry Wolf,Adventure|Drama
3348,"Night Visitor, The (1970)",Crime|Thriller
3349,"Perils of Pauline, The (1947)",Comedy
3350,"Raisin in the Sun, A (1961)",Drama
3351,Two Thousand Maniacs!,Horror
3352,Brown's Requiem,Drama
3353,"Closer You Get, The (2000)",Comedy|Romance
3354,Mission to Mars,Sci-Fi
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
3356,Condo Painting,Documentary
3357,East-West (Est-ouest),Drama|Romance
3358,Defending Your Life,Comedy|Drama|Fantasy|Romance
3359,Breaking Away,Comedy|Drama
3360,Hoosiers (a.k.a. Best Shot),Drama|Romance
3361,Bull Durham,Comedy|Drama|Romance
3362,Dog Day Afternoon,Crime|Drama
3363,American Graffiti,Comedy|Drama
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
3365,"Searchers, The (1956)",Drama|Western
3367,"Devil's Brigade, The (1968)",War
3368,"Big Country, The (1958)",Romance|Western
3369,Any Number Can Win (Mélodie en sous-sol ),Crime
3370,Betrayed,Drama|Thriller
3371,Bound for Glory,Drama
3372,"Bridge at Remagen, The (1969)",Action|War
3373,Buck and the Preacher,Western
3374,Daughters of the Dust,Drama
3375,Destination Moon,Sci-Fi
3376,"Fantastic Night, The (Nuit fantastique, La) (1942)",Romance
3377,Hangmen Also Die,Drama|War
3378,"Ogre, The (Unhold, Der) (1996)",Drama
3379,On the Beach,Drama
3380,Railroaded!,Film-Noir
3381,Slaves to the Underground,Comedy|Drama
3382,Song of Freedom,Drama
3383,Big Fella,Drama|Musical
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
3385,Volunteers,Comedy
3386,JFK,Drama|Mystery|Thriller
3387,Who's Harry Crumb?,Comedy|Mystery
3388,Harry and the Hendersons,Children|Comedy
3389,Let's Get Harry,Action|Adventure
3390,Shanghai Surprise,Adventure|Crime|Drama|Romance
3391,Who's That Girl?,Comedy
3392,She-Devil,Comedy
3393,Date with an Angel,Comedy|Fantasy|Romance
3394,Blind Date,Comedy|Romance
3395,Nadine,Comedy
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
3397,"Great Muppet Caper, The (1981)",Children|Comedy
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
3399,Sesame Street Presents Follow That Bird,Children|Comedy
3400,We're Back! A Dinosaur's Story,Adventure|Animation|Children|Fantasy
3401,Baby... Secret of the Lost Legend,Adventure|Sci-Fi
3402,Turtle Diary,Comedy|Drama|Romance
3403,Raise the Titanic,Drama|Thriller
3404,Titanic,Action|Drama
3405,"Night to Remember, A (1958)",Action|Drama
3406,Captain Horatio Hornblower R.N.,Action|Adventure|Drama|War
3407,"Carriers Are Waiting, The (Convoyeurs attendent, Les) (1999)",Comedy|Drama
3408,Erin Brockovich,Drama
3409,Final Destination,Drama|Thriller
3410,Soft Fruit,Comedy|Drama
3411,Babymother,Drama
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama
3413,Impact,Crime|Drama
3414,Love Is a Many-Splendored Thing,Drama|Romance|War
3415,"Mirror, The (Zerkalo) (1975)",Drama
3417,"Crimson Pirate, The (1952)",Adventure|Comedy
3418,Thelma & Louise,Adventure|Crime|Drama
3419,Something for Everyone,Comedy|Crime
3420,...And Justice for All,Drama|Thriller
3421,Animal House,Comedy
3422,She's Gotta Have It,Comedy|Romance
3423,School Daze,Drama
3424,Do the Right Thing,Drama
3425,Mo' Better Blues,Drama|Musical
3426,Jungle Fever,Drama|Romance
3427,Coogan's Bluff,Crime
3428,"Champ, The (1979)",Drama
3429,Creature Comforts,Animation|Comedy
3430,Death Wish,Action|Crime|Drama
3431,Death Wish 2,Action|Drama
3432,Death Wish 3,Action|Drama
3433,Death Wish 4: The Crackdown,Action|Drama
3434,Death Wish 5: The Face of Death,Action|Drama
3435,Double Indemnity,Crime|Drama|Film-Noir
3436,Dying Young,Drama|Romance
3437,Cool as Ice,Drama
3438,Teenage Mutant Ninja Turtles,Action|Children|Comedy|Fantasy|Sci-Fi
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Action|Children|Fantasy
3440,Teenage Mutant Ninja Turtles III,Action|Adventure|Children|Comedy|Fantasy
3441,Red Dawn,Action|Drama|War
3442,Band of the Hand,Action|Crime|Drama
3443,Born American,Action|Drama|Thriller
3444,Bloodsport,Action
3445,Eyes of Laura Mars,Mystery|Thriller
3446,Funny Bones,Comedy|Drama
3447,"Good Earth, The (1937)",Drama
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War
3449,"Good Mother, The (1988)",Drama
3450,Grumpy Old Men,Comedy
3451,Guess Who's Coming to Dinner,Drama
3452,Romeo Must Die,Action|Crime|Romance|Thriller
3453,Here on Earth,Drama|Romance
3454,Whatever It Takes,Comedy|Romance
3455,Buddy Boy,Drama|Thriller
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama
3457,Waking the Dead,Drama|Thriller
3458,Blood and Sand (Sangre y Arena),Drama|Romance
3459,Gothic,Drama|Horror
3460,Hillbillys in a Haunted House,Comedy
3461,Lord of the Flies,Adventure|Drama|Thriller
3462,Modern Times,Comedy|Drama|Romance
3463,Last Resort (National Lampoon's Last Resort),Comedy
3464,Solar Crisis,Sci-Fi|Thriller
3465,That's Life!,Drama
3466,Heart and Souls,Comedy|Fantasy
3467,Hud,Drama|Western
3468,"Hustler, The (1961)",Drama
3469,Inherit the Wind,Drama
3470,Dersu Uzala,Adventure|Drama
3471,Close Encounters of the Third Kind,Adventure|Drama|Sci-Fi
3472,"Horror Hotel (a.k.a. City of the Dead, The) (1960)",Horror|Thriller
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000),Comedy
3474,Retroactive,Sci-Fi|Thriller
3475,"Place in the Sun, A (1951)",Drama|Romance
3476,Jacob's Ladder,Horror|Mystery
3477,Empire Records,Comedy|Drama
3478,"Bamba, La (1987)",Drama
3479,Ladyhawke,Adventure|Fantasy|Romance
3480,Lucas,Drama|Romance
3481,High Fidelity,Comedy|Drama|Romance
3483,"Road to El Dorado, The (2000)",Animation|Children
3484,"Skulls, The (2000)",Thriller
3485,Autopsy (Macchie Solari),Horror
3486,Devil Girl From Mars,Sci-Fi
3487,El Dorado,Western
3488,"Hideous Sun Demon, The (1959)",Horror|Sci-Fi
3489,Hook,Adventure|Comedy|Fantasy
3490,Horror Express,Horror
3491,My Chauffeur,Comedy
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance
3493,Torso,Horror|Mystery|Thriller
3494,True Grit,Adventure|Drama|Western
3495,Roadside Prophets,Comedy|Drama
3496,Madame Sousatzka,Drama
3497,Max Dugan Returns,Comedy
3498,Midnight Express,Drama
3499,Misery,Drama|Horror|Thriller
3500,Mr. Saturday Night,Comedy|Drama
3501,Murphy's Romance,Comedy|Romance
3502,My Life,Drama
3503,Solaris (Solyaris),Drama|Mystery|Sci-Fi
3504,Network,Comedy|Drama
3505,No Way Out,Drama|Mystery|Thriller
3506,North Dallas Forty,Comedy|Drama
3507,"Odd Couple, The (1968)",Comedy
3508,"Outlaw Josey Wales, The (1976)",Action|Adventure|Drama|Thriller|Western
3509,Black and White,Drama
3510,Frequency,Drama|Thriller
3511,Ready to Rumble,Comedy
3512,Return to Me,Drama|Romance
3513,Rules of Engagement,Drama|Thriller
3514,Joe Gould's Secret,Drama
3515,Me Myself I,Comedy|Romance
3516,"Bell, Book and Candle (1958)",Comedy|Fantasy|Romance
3517,"Bells, The (1926)",Crime|Drama
3518,"End of Violence, The (1997)",Drama|Thriller
3519,Force 10 from Navarone,Action|Drama|War
3520,How to Stuff a Wild Bikini,Comedy
3521,Mystery Train,Comedy|Drama
3522,Sacco and Vanzetti (Sacco e Vanzetti),Drama
3523,Taffin,Action|Thriller
3524,Arthur,Comedy|Romance
3525,Bachelor Party,Comedy
3526,Parenthood,Comedy|Drama
3527,Predator,Action|Sci-Fi|Thriller
3528,"Prince of Tides, The (1991)",Drama|Romance
3529,"Postman Always Rings Twice, The (1981)",Crime|Thriller
3530,Smoking/No Smoking,Comedy
3531,All the Vermeers in New York,Comedy|Drama|Romance
3533,"Actor's Revenge, An (Yukinojô henge) (1963)",Drama
3534,28 Days,Drama
3535,American Psycho,Crime|Horror|Mystery|Thriller
3536,Keeping the Faith,Comedy|Drama|Romance
3537,Where the Money Is,Comedy|Drama
3538,East is East,Comedy
3539,"Filth and the Fury, The (2000)",Documentary
3540,Passion of Mind,Drama|Mystery|Romance
3541,Third World Cop,Action
3542,Coming Apart,Drama
3543,Diner,Comedy|Drama
3544,Shakes the Clown,Comedy
3545,Cabaret,Drama|Musical
3546,What Ever Happened to Baby Jane?,Drama|Horror|Thriller
3547,Prick Up Your Ears,Comedy|Drama
3548,Auntie Mame,Comedy|Drama
3549,Guys and Dolls,Comedy|Musical|Romance
3550,"Hunger, The (1983)",Horror
3551,Marathon Man,Crime|Drama|Thriller
3552,Caddyshack,Comedy
3553,Gossip,Drama|Thriller
3554,Love and Basketball,Drama|Romance
3555,U-571,Action|Thriller|War
3556,"Virgin Suicides, The (1999)",Drama|Romance
3557,Jennifer 8,Mystery|Thriller
3558,"Law, The (a.k.a. Where the Hot Wind Blows!) (Legge, La) (1958)",Drama
3559,Limelight,Comedy|Drama|Romance
3560,Empire of Passion (a.k.a. In the Realm of Passion) (a.k.a. Phantom Love) (Ai No Borei),Crime|Drama|Romance
3561,Stacy's Knights,Drama
3562,Committed,Comedy|Drama
3563,"Crow: Salvation, The (2000)",Action|Horror
3564,"Flintstones in Viva Rock Vegas, The (2000)",Children|Comedy
3565,Where the Heart Is,Comedy|Drama
3566,"Big Kahuna, The (2000)",Comedy|Drama
3567,Bossa Nova,Comedy|Drama|Romance
3568,Smiling Fish and Goat on Fire,Comedy|Romance
3569,"Idiots, The (Idioterne) (1998)",Comedy|Drama
3570,"Last September, The (1999)",Drama
3571,Time Code,Comedy|Drama
3572,Carnosaur,Horror|Sci-Fi
3573,Carnosaur 2,Horror|Sci-Fi
3574,Carnosaur 3: Primal Species,Horror|Sci-Fi
3575,Defying Gravity,Drama
3576,"Hidden, The (1987)",Action|Horror|Sci-Fi
3577,Two Moon Junction,Drama|Romance
3578,Gladiator,Action|Adventure|Drama
3579,I Dreamed of Africa,Drama
3580,Up at the Villa,Drama
3581,Human Traffic,Comedy
3582,"Jails, Hospitals & Hip-Hop (2000)",Comedy|Documentary|Drama
3583,Black Tights (1-2-3-4 ou Les Collants noirs),Drama|Musical
3584,Breathless,Action|Drama|Romance|Thriller
3585,"Great Locomotive Chase, The (1956)",Adventure|War
3586,"Idolmaker, The (1980)",Drama
3587,Inferno,Horror
3588,"King of Marvin Gardens, The (1972)",Crime|Drama
3589,"Whom the Gods Wish to Destroy (Nibelungen, Teil 1: Siegfried, Die) (1966)",Adventure|Fantasy
3590,"Lords of Flatbush, The (1974)",Comedy|Drama
3591,Mr. Mom,Comedy|Drama
3592,"Time Masters (Maîtres du temps, Les) (1982)",Animation|Sci-Fi
3593,Battlefield Earth,Action|Sci-Fi
3594,Center Stage,Drama|Musical
3595,Held Up,Comedy
3596,Screwed,Comedy
3597,Whipped,Comedy
3598,Hamlet,Crime|Drama|Romance|Thriller
3599,Anchors Aweigh,Comedy|Musical
3600,Blue Hawaii,Comedy|Musical
3601,"Castaway Cowboy, The (1974)",Comedy|Western
3602,G. I. Blues,Comedy|Musical|Romance
3603,"Gay Deceivers, The (1969)",Comedy
3604,Gypsy,Musical
3605,King Creole,Crime|Drama|Musical
3606,On the Town,Comedy|Musical|Romance
3607,One Little Indian,Comedy|Western
3608,Pee-wee's Big Adventure,Adventure|Comedy
3609,Regret to Inform,Documentary
3610,Roustabout,Drama|Musical|Romance
3611,Saludos Amigos,Animation|Children|Comedy
3612,"Slipper and the Rose, The (1976)",Adventure|Musical|Romance
3613,Things Change,Comedy
3614,Honeymoon in Vegas,Comedy|Romance
3615,Dinosaur,Adventure|Animation|Children
3616,Loser,Comedy|Romance
3617,Road Trip,Comedy
3618,Small Time Crooks,Comedy|Crime
3619,"Hollywood Knights, The (1980)",Comedy
3620,"Myth of Fingerprints, The (1997)",Comedy|Drama
3621,Possession,Drama|Horror
3622,"Twelve Chairs, The (1970)",Comedy
3623,Mission: Impossible II,Action|Adventure|Thriller
3624,Shanghai Noon,Action|Adventure|Comedy|Western
3625,Better Living Through Circuitry,Documentary
3626,8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women),Comedy
3627,Carnival of Souls,Horror|Thriller
3628,Flying Tigers,Action|Drama|Romance|War
3629,"Gold Rush, The (1925)",Adventure|Comedy|Romance
3630,"House of Exorcism, The (a.k.a. Lisa and the Devil) (Casa dell'esorcismo, La) (1973)",Horror
3631,It's in the Water,Comedy
3632,Monsieur Verdoux,Comedy|Crime
3633,On Her Majesty's Secret Service,Action|Adventure|Romance|Thriller
3634,Seven Days in May,Thriller
3635,"Spy Who Loved Me, The (1977)",Action|Adventure|Thriller
3636,Those Who Love Me Can Take the Train (Ceux qui m'aiment prendront le train),Drama
3637,Vagabond (Sans toit ni loi),Drama
3638,Moonraker,Action|Adventure|Sci-Fi|Thriller
3639,"Man with the Golden Gun, The (1974)",Action|Adventure|Thriller
3640,"King in New York, A (1957)",Comedy|Drama
3641,"Woman of Paris, A (1923)",Drama
3642,In Old California,Western
3643,"Fighting Seabees, The (1944)",Action|Drama|War
3644,Dark Command,Western
3645,Cleo from 5 to 7 (Cléo de 5 à 7),Drama
3646,Big Momma's House,Comedy
3647,Running Free,Adventure|Children|Drama
3648,"Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957)",Horror|Sci-Fi
3649,American Gigolo,Drama
3650,Anguish (Angustia),Horror
3651,"Blood Spattered Bride, The (La novia ensangrentada) (1972)",Horror
3652,"City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980)",Horror
3653,"Endless Summer, The (1966)",Documentary
3654,"Guns of Navarone, The (1961)",Action|Adventure|Drama|War
3655,Blow-Out (La grande bouffe),Drama
3656,Lured,Crime|Film-Noir|Mystery|Thriller
3657,Pandora and the Flying Dutchman,Drama
3658,Quatermass and the Pit,Horror|Sci-Fi
3659,Quatermass 2 (Enemy from Space),Sci-Fi|Thriller
3660,Puppet Master,Horror|Sci-Fi|Thriller
3661,Puppet Master II,Horror|Sci-Fi|Thriller
3662,Puppet Master III: Toulon's Revenge,Horror|Sci-Fi|Thriller
3663,Puppet Master 4,Horror|Sci-Fi|Thriller
3664,Puppet Master 5: The Final Chapter,Horror|Sci-Fi|Thriller
3665,Curse of the Puppet Master (Puppet Master 6: The Curse),Horror|Sci-Fi|Thriller
3666,Retro Puppet Master (Puppet Master 7),Horror|Sci-Fi|Thriller
3667,Rent-A-Cop,Action|Comedy|Crime
3668,Romeo and Juliet,Drama|Romance
3669,Stay Tuned,Comedy
3670,Story of G.I. Joe,War
3671,Blazing Saddles,Comedy|Western
3672,Benji,Adventure|Children
3673,Benji the Hunted,Adventure|Children
3674,For the Love of Benji,Adventure|Children|Comedy|Drama
3675,White Christmas,Comedy|Musical|Romance
3676,Eraserhead,Drama|Horror
3677,Baraka,Documentary
3678,"Man with the Golden Arm, The (1955)",Drama
3679,"Decline of Western Civilization, The (1981)",Documentary|Musical
3680,"Decline of Western Civilization Part II: The Metal Years, The (1988)",Documentary
3681,For a Few Dollars More (Per qualche dollaro in più),Action|Drama|Thriller|Western
3682,Magnum Force,Action|Crime|Drama|Thriller
3683,Blood Simple,Crime|Drama|Film-Noir
3684,"Fabulous Baker Boys, The (1989)",Drama|Romance
3685,Prizzi's Honor,Comedy|Drama|Romance
3686,Flatliners,Horror|Sci-Fi|Thriller
3687,Light Years (Gandahar),Adventure|Animation|Fantasy|Sci-Fi
3688,Porky's,Comedy
3689,Porky's II: The Next Day,Comedy
3690,Porky's Revenge,Comedy
3691,Private School,Comedy
3692,Class of Nuke 'Em High,Comedy|Horror
3693,"Toxic Avenger, The (1985)",Comedy|Horror
3694,"Toxic Avenger, Part II, The (1989)",Comedy|Horror
3695,"Toxic Avenger Part III: The Last Temptation of Toxie, The (1989)",Comedy|Horror
3696,Night of the Creeps,Comedy|Horror|Sci-Fi|Thriller
3697,Predator 2,Action|Sci-Fi|Thriller
3698,"Running Man, The (1987)",Action|Sci-Fi
3699,Starman,Adventure|Drama|Romance|Sci-Fi
3700,"Brother from Another Planet, The (1984)",Drama|Sci-Fi
3701,Alien Nation,Crime|Drama|Sci-Fi|Thriller
3702,Mad Max,Action|Adventure|Sci-Fi
3703,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi
3704,Mad Max Beyond Thunderdome,Action|Adventure|Sci-Fi
3705,Bird on a Wire,Action|Comedy|Romance
3706,Angel Heart,Film-Noir|Horror|Mystery|Thriller
3707,9 1/2 Weeks (Nine 1/2 Weeks),Drama|Romance
3708,Firestarter,Horror|Thriller
3709,Sleepwalkers,Horror
3710,Action Jackson,Action|Comedy|Crime|Thriller
3711,Sarafina!,Drama
3712,Soapdish,Comedy
3713,"Long Walk Home, The (1990)",Drama
3714,Clara's Heart,Drama
3715,Burglar,Comedy|Crime
3716,Fatal Beauty,Action|Comedy|Crime|Drama
3717,Gone in 60 Seconds,Action|Crime
3718,American Pimp,Documentary
3719,Love's Labour's Lost,Comedy|Romance
3720,Sunshine,Drama
3721,Trixie,Comedy|Crime|Mystery
3722,American Virgin,Comedy
3723,Hamlet,Drama
3724,Coming Home,Drama|War
3725,American Pop,Animation|Musical
3726,Assault on Precinct 13,Action|Thriller
3727,Near Dark,Horror|Western
3728,One False Move,Crime|Drama|Film-Noir|Thriller
3729,Shaft,Action|Crime|Drama|Thriller
3730,"Conversation, The (1974)",Drama|Mystery
3731,Cutter's Way,Drama|Thriller
3732,"Fury, The (1978)",Horror
3733,"Paper Chase, The (1973)",Drama
3734,Prince of the City,Drama
3735,Serpico,Crime|Drama
3736,"Ace in the Hole (Big Carnival, The) (1951)",Drama
3737,Lonely Are the Brave,Drama|Western
3738,"Sugarland Express, The (1974)",Drama
3739,Trouble in Paradise,Comedy|Romance
3740,Big Trouble in Little China,Action|Adventure|Comedy|Fantasy
3741,Badlands,Crime|Drama|Thriller
3742,Battleship Potemkin,Drama|War
3743,Boys and Girls,Comedy|Romance
3744,Shaft,Action|Crime|Thriller
3745,Titan A.E.,Action|Adventure|Animation|Children|Sci-Fi
3746,Butterfly (La lengua de las mariposas),Drama
3747,Jesus' Son,Drama
3748,"Match, The (1999)",Comedy|Romance
3749,"Time Regained (Temps retrouvé, Le) (1999)",Drama
3750,Boricua's Bond,Drama
3751,Chicken Run,Animation|Children|Comedy
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
3753,"Patriot, The (2000)",Action|Drama|War
3754,"Adventures of Rocky and Bullwinkle, The (2000)",Adventure|Animation|Children|Comedy|Fantasy
3755,"Perfect Storm, The (2000)",Drama|Thriller
3756,"Golden Bowl, The (2000)",Drama
3757,Asylum,Horror
3758,Communion,Drama|Sci-Fi|Thriller
3759,Fun and Fancy Free,Animation|Children|Musical
3760,"Kentucky Fried Movie, The (1977)",Comedy
3761,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)",Action|Crime|Drama|Thriller
3762,Daughter of Dr. Jeckyll,Horror
3763,F/X,Action|Crime|Thriller
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion),Action|Crime|Thriller
3765,"Hot Spot, The (1990)",Crime|Drama|Romance
3766,Missing in Action,Action|War
3767,Missing in Action 2: The Beginning,Action|War
3768,Braddock: Missing in Action III,Action|War
3769,Thunderbolt and Lightfoot,Action
3770,Dreamscape,Horror|Sci-Fi|Thriller
3771,The Golden Voyage of Sinbad,Action|Adventure|Fantasy
3772,"Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)",Fantasy|Horror|Thriller
3773,House Party,Comedy
3774,House Party 2,Comedy|Drama|Romance
3775,Make Mine Music,Animation|Children|Musical
3776,Melody Time,Animation|Children|Musical
3777,Nekromantik,Comedy|Horror
3778,On Our Merry Way,Comedy|Drama
3779,Project Moon Base,Sci-Fi
3780,Rocketship X-M,Sci-Fi
3781,Shaft in Africa,Action|Crime
3782,Shaft's Big Score!,Action|Crime
3783,Croupier,Crime|Drama
3784,"Kid, The (2000)",Comedy|Fantasy
3785,Scary Movie,Comedy|Horror
3786,But I'm a Cheerleader,Comedy
3787,Shower (Xizao),Comedy
3788,Blow-Up (Blowup),Drama|Mystery
3789,"Pawnbroker, The (1964)",Drama
3790,Groove,Drama
3791,Footloose,Drama
3792,Duel in the Sun,Western
3793,X-Men,Action|Adventure|Sci-Fi
3794,Chuck & Buck,Comedy|Drama
3795,"Five Senses, The (1999)",Drama
3796,"Wisdom of Crocodiles, The (a.k.a. Immortality) (2000)",Romance|Thriller
3797,"In Crowd, The (2000)",Thriller
3798,What Lies Beneath,Drama|Horror|Mystery
3799,Pokémon the Movie 2000,Animation|Children
3800,Criminal Lovers,Crime|Drama|Romance|Thriller
3801,Anatomy of a Murder,Drama|Mystery
3802,Freejack,Action|Sci-Fi
3803,Greaser's Palace,Comedy|Drama|Western
3804,H.O.T.S.,Comedy
3805,Knightriders,Action|Adventure|Drama
3806,Mackenna's Gold,Western
3807,Sinbad and the Eye of the Tiger,Adventure|Fantasy
3808,"Two Women (Ciociara, La) (1960)",Drama|War
3809,What About Bob?,Comedy
3810,White Sands,Drama|Thriller
3811,Breaker Morant,Drama|War
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask,Comedy
3813,Interiors,Drama
3814,Love and Death,Comedy
3816,"Official Story, The (La historia oficial) (1985)",Drama
3817,"Other Side of Sunday, The (Søndagsengler) (1996)",Comedy|Drama
3818,Pot O' Gold,Comedy|Musical
3819,Tampopo,Comedy
3820,Thomas and the Magic Railroad,Children
3821,Nutty Professor II: The Klumps,Comedy
